type,job,job_require,course_acquire,course,path
multi_hop_synonym,Frontend (Consult) #1,UI,Graphic User Interface (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym>', 'UI', 'synonym>', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphic User Interface (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphical User Interfaces (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym>', 'UI', 'synonym>', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interfaces (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphical User Interface (GUI),SF212,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym>', 'UI', 'synonym>', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'include<', 'SF212']"
multi_hop_synonym,Frontend (Consult) #1,UI,User Operating System Interface - GUI,CN311,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym>', 'UI', 'synonym>', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'include<', 'CN311']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,SF212,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym>', 'UI', 'synonym>', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'GUI', 'include<', 'SF212']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,CN311,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym>', 'UI', 'synonym>', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'GUI', 'include<', 'CN311']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphic User Interface (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym>', 'UI', 'synonym>', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'GUI', 'synonym>', 'Graphic User Interface (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphical User Interfaces (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym>', 'UI', 'synonym>', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interfaces (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,UI,SF222,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'include<', 'SF222']"
multi_hop_synonym,Frontend (Consult) #1,UI,User Interface,SF222,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'include<', 'SF222']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,SF212,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'include<', 'SF212']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,CN311,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'include<', 'CN311']"
multi_hop_synonym,Frontend (Consult) #1,UI,User Operating System Interface - GUI,CN311,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'User Operating System Interface - GUI', 'include<', 'CN311']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphical User Interface (GUI),SF212,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'Graphical User Interface', 'synonym>', 'Graphical User Interface (GUI)', 'include<', 'SF212']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,SF212,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'Graphical User Interface', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'GUI', 'include<', 'SF212']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,CN311,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'Graphical User Interface', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'GUI', 'include<', 'CN311']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphic User Interface (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'Graphical User Interface', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'GUI', 'synonym>', 'Graphic User Interface (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphical User Interfaces (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'Graphical User Interface', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interfaces (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphic User Interface (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphic User Interface (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphical User Interfaces (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interfaces (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphical User Interface (GUI),SF212,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'include<', 'SF212']"
multi_hop_synonym,Frontend (Consult) #1,UI,User Operating System Interface - GUI,CN311,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'include<', 'CN311']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,SF212,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'GUI', 'include<', 'SF212']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,CN311,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'GUI', 'include<', 'CN311']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphic User Interface (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'GUI', 'synonym>', 'Graphic User Interface (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphical User Interfaces (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'UI', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interfaces (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,SF212,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'include<', 'SF212']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,CN311,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'include<', 'CN311']"
multi_hop_synonym,Frontend (Consult) #1,UI,User Operating System Interface - GUI,CN311,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'User Operating System Interface - GUI', 'include<', 'CN311']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphical User Interface (GUI),SF212,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'Graphical User Interface', 'synonym>', 'Graphical User Interface (GUI)', 'include<', 'SF212']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,SF212,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'Graphical User Interface', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'GUI', 'include<', 'SF212']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,CN311,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'Graphical User Interface', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'GUI', 'include<', 'CN311']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphic User Interface (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'Graphical User Interface', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'GUI', 'synonym>', 'Graphic User Interface (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphical User Interfaces (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'Graphical User Interface', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interfaces (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphic User Interface (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphic User Interface (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphical User Interfaces (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interfaces (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphical User Interface (GUI),SF212,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'include<', 'SF212']"
multi_hop_synonym,Frontend (Consult) #1,UI,User Operating System Interface - GUI,CN311,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'include<', 'CN311']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,SF212,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'GUI', 'include<', 'SF212']"
multi_hop_synonym,Frontend (Consult) #1,UI,GUI,CN311,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'GUI', 'include<', 'CN311']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphic User Interface (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'GUI', 'synonym>', 'Graphic User Interface (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,UI,Graphical User Interfaces (GUI),SF230,"['Frontend (Consult) #1', 'require>', 'UI', 'synonym>', 'Front Interface', 'synonym<', 'User Interface', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interface (GUI)', 'synonym<', 'Graphical User Interface', 'synonym>', 'User Operating System Interface - GUI', 'synonym<', 'GUI', 'synonym>', 'Graphical User Interfaces (GUI)', 'include<', 'SF230']"
multi_hop_synonym,Frontend (Consult) #1,Web Development,Web applications,SF220,"['Frontend (Consult) #1', 'require>', 'Web Development', 'synonym<', 'Web applications', 'include<', 'SF220']"
multi_hop_synonym,Frontend (Consult) #1,React,React.js,SF220,"['Frontend (Consult) #1', 'require>', 'React', 'synonym<', 'ReactJS', 'synonym<', 'React', 'synonym<', 'React.js', 'include<', 'SF220']"
multi_hop_synonym,Frontend (Consult) #1,React,React.js,SF220,"['Frontend (Consult) #1', 'require>', 'React', 'synonym<', 'ReactJS', 'synonym<', 'React', 'synonym<', 'React.js', 'synonym>', 'ReactJS', 'synonym>', 'React.js', 'include<', 'SF220']"
multi_hop_synonym,Frontend (Consult) #1,React,React.js,SF220,"['Frontend (Consult) #1', 'require>', 'React', 'synonym<', 'ReactJS', 'synonym<', 'React', 'synonym<', 'React.js', 'synonym<', 'ReactJS', 'synonym<', 'React.js', 'include<', 'SF220']"
multi_hop_synonym,Frontend (Consult) #1,React,React.js,SF220,"['Frontend (Consult) #1', 'require>', 'React', 'synonym<', 'ReactJS', 'synonym<', 'React', 'synonym>', 'React.JS', 'synonym<', 'ReactJS', 'synonym<', 'React.js', 'include<', 'SF220']"
multi_hop_synonym,Frontend (Consult) #1,React,React.js,SF220,"['Frontend (Consult) #1', 'require>', 'React', 'synonym<', 'ReactJS', 'synonym<', 'React', 'synonym>', 'React.JS', 'synonym<', 'ReactJS', 'synonym>', 'React.js', 'include<', 'SF220']"
multi_hop_synonym,Frontend (Consult) #1,React,React.js,SF220,"['Frontend (Consult) #1', 'require>', 'React', 'synonym<', 'ReactJS', 'synonym<', 'React.js', 'include<', 'SF220']"
multi_hop_synonym,Frontend (Consult) #1,React,React.js,SF220,"['Frontend (Consult) #1', 'require>', 'React', 'synonym<', 'ReactJS', 'synonym<', 'React.js', 'synonym>', 'React', 'synonym>', 'ReactJS', 'synonym>', 'React.js', 'include<', 'SF220']"
multi_hop_synonym,Frontend (Consult) #1,React,React.js,SF220,"['Frontend (Consult) #1', 'require>', 'React', 'synonym<', 'ReactJS', 'synonym<', 'React.js', 'synonym>', 'React', 'synonym>', 'React.JS', 'synonym<', 'ReactJS', 'synonym>', 'React.js', 'include<', 'SF220']"
multi_hop_synonym,Frontend (Consult) #1,React,React.js,SF220,"['Frontend (Consult) #1', 'require>', 'React', 'synonym<', 'ReactJS', 'synonym<', 'React.js', 'synonym<', 'ReactJS', 'synonym<', 'React', 'synonym<', 'React.js', 'include<', 'SF220']"
multi_hop_synonym,Frontend (Consult) #1,React,React.js,SF220,"['Frontend (Consult) #1', 'require>', 'React', 'synonym<', 'ReactJS', 'synonym<', 'React.js', 'synonym<', 'ReactJS', 'synonym>', 'React.JS', 'synonym<', 'React', 'synonym<', 'React.js', 'include<', 'SF220']"
multi_hop_synonym,Frontend (Consult) #1,React,React.js,SF220,"['Frontend (Consult) #1', 'require>', 'React', 'synonym<', 'ReactJS', 'synonym>', 'React.JS', 'synonym<', 'React', 'synonym<', 'React.js', 'include<', 'SF220']"
multi_hop_synonym,Frontend (Consult) #1,React,React.js,SF220,"['Frontend (Consult) #1', 'require>', 'React', 'synonym<', 'ReactJS', 'synonym>', 'React.JS', 'synonym<', 'React', 'synonym<', 'React.js', 'synonym>', 'ReactJS', 'synonym>', 'React.js', 'include<', 'SF220']"
multi_hop_synonym,Frontend (Consult) #1,React,React.js,SF220,"['Frontend (Consult) #1', 'require>', 'React', 'synonym<', 'ReactJS', 'synonym>', 'React.JS', 'synonym<', 'React', 'synonym<', 'React.js', 'synonym<', 'ReactJS', 'synonym<', 'React.js', 'include<', 'SF220']"
